dataset,method,seed,param1_name,param1_value,param2_name,param2_value,AUROC_kNN,AUROC_LOF,AUROC_IF,AUROC_centroid,AUROC_linear,AUPRC_kNN,AUPRC_LOF,AUPRC_IF,AUPRC_centroid,AUPRC_linear
swiss,DenSNE,0,perplexity,5.0,dens_lambda,1.0,0.5093029872230574,0.598804362780215,0.44526644936173165,0.4446253092721769,0.5518702368077636,0.11005173483749436,0.12550909592085835,0.10061343429254209,0.10191093709968131,0.13011157331447545
swiss,DenSNE,0,perplexity,10.0,dens_lambda,0.0,0.3558305235220497,0.4399267319353214,0.4409049158080658,0.4331502373776658,0.6143978692777691,0.07196661919566286,0.0821310225902395,0.08428936984414417,0.08285573096631516,0.13377183055574848
swiss,DenSNE,0,perplexity,10.0,dens_lambda,0.01,0.3990731963816546,0.4465977055199045,0.44251444457455236,0.43538131584208184,0.6175185296164424,0.07770495971822236,0.08338315037385963,0.08463415730247537,0.0834648050898806,0.13759934448604288
swiss,DenSNE,0,perplexity,10.0,dens_lambda,0.05,0.4910803611221554,0.4327045559681906,0.4374725901480811,0.43621835984788954,0.6142322414213007,0.09262975230158191,0.08138047721533616,0.08433593363123981,0.08407265610965362,0.13728735301250125
swiss,DenSNE,0,perplexity,10.0,dens_lambda,0.1,0.5584579512279391,0.42546056342856786,0.45840893072525857,0.4428274456043836,0.6129428374634183,0.10773551946527397,0.0793625581735791,0.08848097982257323,0.08585872117744017,0.1422731091464327
swiss,DenSNE,0,perplexity,10.0,dens_lambda,0.2,0.6231147030786746,0.43393696969589035,0.4485562994462598,0.4357179143890981,0.6148987599727338,0.1232189314711796,0.08093962886848968,0.08646188127444118,0.08379102195887099,0.13684669041014963
swiss,DenSNE,0,perplexity,10.0,dens_lambda,0.5,0.6701027026280956,0.5159316633711769,0.4545629806602764,0.4422005530723745,0.6204018790747459,0.14072424067681016,0.09446298578888433,0.0868923190301796,0.08490699720505618,0.13764033118173646
swiss,DenSNE,0,perplexity,10.0,dens_lambda,1.0,0.637815065812585,0.6433569204616743,0.4564227321561586,0.4372330530868446,0.6186334009943905,0.13179736160226954,0.15871032899159948,0.08625085021084963,0.08411817618238443,0.14129987560537405
swiss,DenSNE,0,perplexity,15.0,dens_lambda,0.0,0.3652833327174233,0.4405812291100753,0.44925086787661084,0.45286752131234254,0.7006138471121314,0.0744113964434254,0.08391454424048517,0.08444326591596021,0.08611533977276087,0.15923296426431577
swiss,DenSNE,0,perplexity,15.0,dens_lambda,0.01,0.40624862255058886,0.44374285117669243,0.4523895602803029,0.4589071500031835,0.7067768062229769,0.07893751293506299,0.08299097357613025,0.08535958689947162,0.08735180839789447,0.1622144443560195
swiss,DenSNE,0,perplexity,15.0,dens_lambda,0.05,0.5949446103938604,0.43385593671234934,0.43800509261135023,0.45362664898782235,0.7009477742421079,0.11797030872075852,0.08129588251790103,0.0827675045557105,0.08600588754062952,0.15890515609874867
swiss,DenSNE,0,perplexity,15.0,dens_lambda,0.1,0.68554928118846,0.45233234743203354,0.46385016199918166,0.4617811495018475,0.7003288959612181,0.15030681830071335,0.08434226186918858,0.08645993600921048,0.08758273585422187,0.15847992154394208
swiss,DenSNE,0,perplexity,15.0,dens_lambda,0.2,0.7394326533538081,0.47144811729657937,0.4679872965215034,0.46100332190708904,0.7038329046451044,0.18152246079636483,0.08894322371720875,0.08769752014372939,0.08741449792590075,0.161140584026326
swiss,DenSNE,0,perplexity,15.0,dens_lambda,0.5,0.7809179790373906,0.5705585799459395,0.47997617096000483,0.45511863540455716,0.6963890010636692,0.2068083149817416,0.12872212596787883,0.08951532050211077,0.08615191891105412,0.15529396358817277
